epoch,train_loss,val_loss,iou,dice,precision,recall,f1,pixel_acc,learning_rate,t1_sar_gamma,t1_optical_gamma,t1_fused_gamma,t2_sar_gamma,t2_optical_gamma,t2_fused_gamma,t3_sar_gamma,t3_optical_gamma,t3_fused_gamma
80,0.2962669958988766,0.6858389154076576,0.5259921521079806,0.6056884080114624,0.8938756853844343,0.5620006878353369,0.6056880525021326,0.9653311740146594,6.545084971874741e-05,0.12452320009469986,0.10247817635536194,0.13060107827186584,0.10826051980257034,0.09268873929977417,0.1123071238398552,0.13338550925254822,0.10944385081529617,0.12786570191383362
81,0.296098965667336,0.7361145757473586,0.5155448367514583,0.603181090647387,0.8535257578541863,0.573461265251063,0.6031807273707581,0.9600120287262992,6.470201626161524e-05,0.12541860342025757,0.10248918831348419,0.1308879554271698,0.11046719551086426,0.09270806610584259,0.11299129575490952,0.1339970976114273,0.10963010787963867,0.12726114690303802
82,0.29600915689361357,0.6598290376616328,0.5413768767629444,0.6288896845160908,0.8619902188679053,0.5950758505655345,0.6288893109086818,0.9647235656052493,6.394955530196151e-05,0.1259758174419403,0.10307801514863968,0.13160879909992218,0.11263401806354523,0.09324818849563599,0.11434537917375565,0.13459031283855438,0.10879640281200409,0.12671254575252533
83,0.29643844355208177,0.6231559840648362,0.5572227332086404,0.6424644366298526,0.8706521891343952,0.6132308522491176,0.6424640633028426,0.9690195147910815,6.319365249826868e-05,0.12610724568367004,0.10333351045846939,0.13155819475650787,0.11244127154350281,0.09463716298341751,0.11477546393871307,0.13440172374248505,0.1092543751001358,0.12768040597438812
84,0.2987137846316078,0.9469776195421648,0.3908776333376049,0.4698419040481341,0.9182960124166586,0.4106829772567733,0.469841624569335,0.9477431050847086,6.243449435824277e-05,0.12651965022087097,0.10424534231424332,0.13182030618190765,0.11313596367835999,0.09460043162107468,0.11549502611160278,0.13358314335346222,0.11008509993553162,0.12810619175434113
85,0.2930627724724925,0.6721019936997569,0.5327788846207452,0.6116081159997337,0.897628519493007,0.5625148471625534,0.6116077621501816,0.9661419471997893,6.167226819279531e-05,0.12809544801712036,0.10425667464733124,0.13273577392101288,0.11306006461381912,0.09489013999700546,0.11564240604639053,0.13401775062084198,0.10836689174175262,0.1282525658607483
86,0.2885294843369001,0.663459702405367,0.5289280296936797,0.6121607147487192,0.8668006086522615,0.5776959265018068,0.6121603577324843,0.9649385602286692,6.0907162069827175e-05,0.12882034480571747,0.10471504926681519,0.13377830386161804,0.11301813274621964,0.09498830884695053,0.11586184799671173,0.13470622897148132,0.10885224491357803,0.12883242964744568
87,0.2887467575178201,0.7590095440156004,0.5028236098436685,0.5860775424817204,0.8585479013294587,0.5526361767926552,0.5860771926777012,0.9610899164435569,6.0139364767825674e-05,0.1288539469242096,0.10539475828409195,0.13364621996879578,0.11331899464130402,0.09464564174413681,0.11601746827363968,0.1359102874994278,0.10803769528865814,0.12882977724075317
88,0.29293763478996143,0.6077167981963479,0.5493034360498549,0.6302937122550932,0.8160609565779627,0.6302155763814213,0.6302933456388495,0.9701589520057935,5.9369065729286285e-05,0.12884102761745453,0.1055057942867279,0.13374800980091095,0.11420557647943497,0.09618331491947174,0.11670812964439392,0.13479463756084442,0.10766497254371643,0.12874706089496613
89,0.28243800570138744,0.7229924831497535,0.47922228887786683,0.5622645720331421,0.8433656175443389,0.5621024870610947,0.562264255696734,0.962113112546085,5.859645501397051e-05,0.13002389669418335,0.10528234392404556,0.133979931473732,0.11398059874773026,0.09638536721467972,0.11689478158950806,0.13590069115161896,0.10862138122320175,0.12929606437683105
90,0.2857280237681513,0.7203927167973826,0.5404915885983704,0.6253349854981944,0.8716203594825246,0.5766618788847947,0.6253346182749512,0.9637586615058813,5.7821723252011586e-05,0.12996216118335724,0.10595740377902985,0.1339934766292572,0.11443536728620529,0.09567469358444214,0.1171056479215622,0.13582143187522888,0.10784690827131271,0.12804093956947327
91,0.2899113113045811,0.6227240186142787,0.5416104437163286,0.6220241822514179,0.8883199547092197,0.5888633231798032,0.6220238307767868,0.969183075294066,5.704506159687918e-05,0.13044840097427368,0.10596559196710587,0.13424673676490784,0.1159934252500534,0.09530839323997498,0.11750837415456772,0.13627853989601135,0.10901515930891037,0.1283799707889557
92,0.27897293073686935,0.9361077765567919,0.4404052787619978,0.5218573310880754,0.9179840215136496,0.45881182261130593,0.5218570225296367,0.9485970829310042,5.6266661678215264e-05,0.13028378784656525,0.106651172041893,0.1351577341556549,0.11604263633489609,0.09619161486625671,0.11723043024539948,0.1362447887659073,0.10900144279003143,0.1288127601146698
93,0.27891252337334055,1.0452691849028126,0.43790830062873803,0.5212855149055663,0.9062788393608929,0.4573230279907984,0.5212852116555678,0.9413349280196629,5.548671555455231e-05,0.13165906071662903,0.10751798748970032,0.13557101786136627,0.11561036109924316,0.09681399166584015,0.11827893555164337,0.13686755299568176,0.10879325121641159,0.12967640161514282
94,0.28770434673846007,0.6377933168511712,0.5518157362565803,0.6288828061411583,0.880555007411935,0.587763117229614,0.6288824425791715,0.9701877551132374,5.470541566592576e-05,0.13131122291088104,0.10817794501781464,0.1359403282403946,0.11589264869689941,0.09789066761732101,0.11818207055330276,0.13560189306735992,0.10871557146310806,0.12958310544490814
95,0.2862349597308489,0.8984528005625425,0.4682650352422219,0.5510687775326022,0.8773842173682179,0.5133262754387337,0.5510684451552783,0.9509042461266678,5.392295478639229e-05,0.1321268081665039,0.10834894329309464,0.13624826073646545,0.11569076031446457,0.0981392189860344,0.11899316310882568,0.13602371513843536,0.1096101850271225,0.13016441464424133
96,0.28406831348640105,0.8003331364205714,0.4777158214358915,0.5641503830695533,0.9038785157058216,0.5096687203912831,0.5641500469577158,0.9574166630091292,5.313952597646572e-05,0.1326724886894226,0.10875464975833893,0.13638140261173248,0.11604201793670654,0.09813953936100006,0.11913447082042694,0.13605567812919617,0.110002301633358,0.12995488941669464
97,0.2789456994117548,0.8778959805710932,0.4283583715449303,0.5061474563597156,0.9381978054850967,0.4493587213579602,0.5061471674527557,0.9559941666849544,5.235532253548217e-05,0.13330629467964172,0.10947810113430023,0.13671214878559113,0.11688283830881119,0.09805796295404434,0.11990378797054291,0.13671521842479706,0.10960721224546432,0.1299937516450882
98,0.2797831756668904,1.0596325359401408,0.4109690936756906,0.49765830533407057,0.9207166592391689,0.4252706564268108,0.49765800615803263,0.937847351760007,5.1570537953906453e-05,0.13237795233726501,0.109773650765419,0.1377827376127243,0.11637057363986969,0.09769075363874435,0.11956048011779785,0.13760678470134735,0.11099470406770706,0.13028095662593842
99,0.2716364012790903,0.7550824563531728,0.5315766736504859,0.6185950076067084,0.8310198436686607,0.5909005766468518,0.618594639061889,0.9600924374012465,5.0785365865591074e-05,0.13293735682964325,0.10964202880859375,0.13797658681869507,0.11690043658018112,0.09837745875120163,0.12070787698030472,0.13819237053394318,0.11127951741218567,0.12979358434677124
100,0.2770313414179587,0.9298855374786961,0.4682193048864095,0.5547575406044774,0.9165776119138418,0.4892152341167071,0.5547572110899727,0.9495849609375,5.0000000000000036e-05,0.1324758380651474,0.10940157622098923,0.13795839250087738,0.11738451570272446,0.09862913936376572,0.12027643620967865,0.13843882083892822,0.11135084927082062,0.1308545470237732
101,0.277870501158759,0.7955453446072139,0.47727955354550144,0.5666063622428676,0.8804613520646798,0.5233691907689262,0.5666060305808442,0.9550095461727528,4.921463413440901e-05,0.1334778070449829,0.11078508198261261,0.13831043243408203,0.1177016869187355,0.09950246661901474,0.12034773081541061,0.13888728618621826,0.11151555180549622,0.1322820484638214
102,0.2833255996672614,0.7102464064955711,0.5082187577038265,0.5894108025459148,0.8799835166568143,0.5515526616887049,0.589410457568968,0.9641987661297402,4.842946204609362e-05,0.1341383457183838,0.11071141064167023,0.13892972469329834,0.11757554113864899,0.09946072101593018,0.12064297497272491,0.13847732543945312,0.11101453751325607,0.13175491988658905
103,0.28216489788240917,0.9244488871583109,0.43702655272796037,0.5203331253425119,0.8652336785279157,0.47453574127095827,0.5203328120265761,0.9511657029055478,4.76446774645179e-05,0.13429783284664154,0.1112230196595192,0.13900567591190338,0.11880195885896683,0.0994444265961647,0.12061697244644165,0.13949041068553925,0.11128196120262146,0.1322658509016037
104,0.26821547062394935,0.6090176007972005,0.5579349124342378,0.6463045240535502,0.8384990656474833,0.6292434983417841,0.6463041381557106,0.9676229069741924,4.686047402353436e-05,0.1336812525987625,0.11087528616189957,0.13928988575935364,0.12006543576717377,0.09955621510744095,0.12087026238441467,0.1399012953042984,0.11119544506072998,0.13172389566898346
105,0.27220377129029544,0.6970462336131696,0.5097830968874352,0.5881953370361769,0.9020139989217922,0.5508892657603744,0.5881949993963432,0.9631918574986833,4.6077045213607793e-05,0.13404221832752228,0.11201644688844681,0.13938891887664795,0.12042610347270966,0.1001066267490387,0.12033979594707489,0.13989131152629852,0.11215467751026154,0.13174471259117126
106,0.2731170785180958,0.9312275046210611,0.433347623333399,0.5147832799668834,0.9337361773078361,0.44705736262872525,0.51478297659036,0.9418971029560218,4.5294584334074315e-05,0.1349862962961197,0.11253708600997925,0.13972654938697815,0.12033247202634811,0.1005435511469841,0.12082856893539429,0.14036554098129272,0.1119663417339325,0.13218116760253906
107,0.26789906240319683,0.7275707000092174,0.4819056790411137,0.5660459037242436,0.9047589421151848,0.5126962488349952,0.5660455660980871,0.9604883086815309,4.451328444544777e-05,0.13519969582557678,0.1125887855887413,0.13974997401237488,0.11942598223686218,0.10018647462129593,0.12077448517084122,0.14059339463710785,0.11206385493278503,0.13154557347297668
108,0.26448209200697465,0.6631441982776931,0.5198391612100036,0.6028983608468829,0.8852238864457634,0.5634842582126709,0.6028980141716345,0.965007996291257,4.373333832178482e-05,0.13529278337955475,0.11247051507234573,0.14038212597370148,0.119756780564785,0.10033182054758072,0.12082765251398087,0.1409471333026886,0.11190754920244217,0.13156501948833466
109,0.2644801780522343,0.7128870955176567,0.515641012535893,0.5969140773170826,0.8863381697388177,0.546122419636887,0.5969137251373003,0.9618024504586552,4.295493840312091e-05,0.13513462245464325,0.11276094615459442,0.1409643143415451,0.12002565711736679,0.10069184750318527,0.12160351872444153,0.14086806774139404,0.11163942515850067,0.13165897130966187
110,0.26283087135876515,0.5934532700797145,0.5501861210473442,0.63381288409489,0.8541683172566588,0.6143974673589266,0.6338125050843029,0.9698412605885709,4.2178276747988494e-05,0.13542380928993225,0.11290927976369858,0.14076025784015656,0.12072976678609848,0.10074551403522491,0.12185325473546982,0.14162154495716095,0.11233802884817123,0.13210654258728027
111,0.2694688524223036,0.6033639300070451,0.5409120373186538,0.6232954107726577,0.857268729116183,0.6023221125759153,0.6232950519130296,0.969002884425474,4.1403544986029554e-05,0.13538861274719238,0.11325133591890335,0.14120790362358093,0.12094700336456299,0.10114946216344833,0.12170020490884781,0.14099891483783722,0.11244265735149384,0.1319570243358612
112,0.2688613065411263,0.7153013309652216,0.5030214632637104,0.5840002831087427,0.8352367676927607,0.5728019227344444,0.5839999427017308,0.9642148821541433,4.063093427071381e-05,0.13570202887058258,0.11390644311904907,0.14128345251083374,0.1213441863656044,0.10127867758274078,0.12280133366584778,0.1416349560022354,0.11211229860782623,0.13175596296787262
113,0.26674508443287026,0.7445144346611721,0.498998407870531,0.58152290763752,0.9167697148354694,0.5297040008026234,0.5815225749508659,0.9636194464865695,3.986063523217442e-05,0.136689230799675,0.11486247926950455,0.1413707584142685,0.12054955214262009,0.1016455888748169,0.12267681211233139,0.14132145047187805,0.11195557564496994,0.13224148750305176
114,0.2617314316883003,0.6469732801733392,0.5271324594337325,0.6052985943979049,0.8719951180334625,0.5669831674166218,0.6052982455175154,0.9689625943644663,3.9092837930172925e-05,0.13722945749759674,0.11446883529424667,0.14156953990459442,0.12108426541090012,0.1021033301949501,0.1232701987028122,0.14057093858718872,0.11223388463258743,0.13211433589458466
115,0.26263803022817545,0.7860818891210503,0.5012256407333292,0.5825385542934389,0.8983093417442252,0.5316643775840093,0.5825382203192325,0.9591537647033006,3.832773180720476e-05,0.13774363696575165,0.11456695199012756,0.14231455326080322,0.12108279764652252,0.10224061459302902,0.1231517344713211,0.14122027158737183,0.11250593513250351,0.13280567526817322
116,0.26067878104864606,0.7360052834735827,0.4906111573064364,0.5777321011448209,0.8735181577002606,0.5413242702691974,0.5777317574979273,0.9560920629608497,3.7565505641757296e-05,0.1374349743127823,0.11506356298923492,0.1424541026353836,0.12142637372016907,0.10134510695934296,0.12309003621339798,0.14077694714069366,0.11270447075366974,0.13223811984062195
117,0.2668364495778131,0.9227638970223371,0.45254461046185995,0.5379560839623185,0.9133367424782747,0.46712747391652676,0.5379557714250449,0.9501119892248947,3.680634750173139e-05,0.1377890706062317,0.11511007696390152,0.14273183047771454,0.12097229063510895,0.10149773210287094,0.12347141653299332,0.14062532782554626,0.11247270554304123,0.1321573555469513
118,0.26252617250706645,1.4973949165910148,0.29597819635306005,0.36227706147140915,0.9272532275121375,0.30397374633783397,0.3622768437504091,0.9225566735428371,3.6050444698038574e-05,0.13777539134025574,0.11542308330535889,0.14268054068088531,0.12070272862911224,0.10279277712106705,0.12412664294242859,0.1405220329761505,0.11280393600463867,0.1325000673532486
119,0.2550697220056983,0.9048248052471475,0.4633101016164302,0.5437597974304544,0.8912699325442414,0.4983696611376791,0.5437594786592801,0.9542784958742978,3.5297983738384844e-05,0.13846555352210999,0.11592907458543777,0.1429809331893921,0.12132521718740463,0.10262631624937057,0.1252860277891159,0.14040949940681458,0.11351126432418823,0.13299928605556488
120,0.2608219668424378,0.7798898468903276,0.4870747320585012,0.5652519584156135,0.9070910267590152,0.505767881395784,0.5652516349821904,0.9613057683023174,3.454915028125268e-05,0.13907155394554138,0.11596053093671799,0.14325441420078278,0.12177998572587967,0.10265934467315674,0.1250108927488327,0.1403374820947647,0.11312657594680786,0.1329369693994522
121,0.25864414434458705,0.6420216351077798,0.5245224513633847,0.6025859789564181,0.8942719231716778,0.5601701524795094,0.6025856345723792,0.9690016842959972,3.380412909009256e-05,0.1386786550283432,0.11634625494480133,0.143498957157135,0.1222015842795372,0.10321018844842911,0.1255190521478653,0.1411689668893814,0.11325995624065399,0.13337798416614532
122,0.25664017984591836,0.7435657918411359,0.5117277441719058,0.5933435638304458,0.853454404737384,0.552628537990269,0.5933432158408459,0.9624321755398525,3.306310398773547e-05,0.13936495780944824,0.11650846153497696,0.14353559911251068,0.1222248449921608,0.10276952385902405,0.12571567296981812,0.1408148556947708,0.11351171135902405,0.1337476372718811
123,0.2516206267293513,0.647515379394708,0.5150891739231217,0.597008640617834,0.8723909884041268,0.561187165194119,0.5970082946872972,0.967856246433901,3.232625781103718e-05,0.1396981179714203,0.11641988158226013,0.1437653750181198,0.12227223813533783,0.10303980857133865,0.1258181929588318,0.14055785536766052,0.113439179956913,0.13346080482006073
124,0.2573483590690774,1.0007742482833983,0.40892595921399894,0.48630448769440643,0.9409875375722345,0.41961850261968386,0.4863042027104728,0.9521635248419944,3.1593772365766146e-05,0.13953809440135956,0.11679720878601074,0.1439579427242279,0.12203274667263031,0.10330146551132202,0.12556348741054535,0.14057821035385132,0.11318232119083405,0.13318197429180145
125,0.2578110265035537,0.6073688518967522,0.5443995815465739,0.6227062225315039,0.8868236829587878,0.5876791711327387,0.6227058648046653,0.9708143941472086,3.0865828381745554e-05,0.14005319774150848,0.11704207211732864,0.14413337409496307,0.12235939502716064,0.10288840532302856,0.12528444826602936,0.14135344326496124,0.11333930492401123,0.13327054679393768
126,0.255359944059617,0.6221917972303508,0.535315262100881,0.6178828043585683,0.8342397421455856,0.5972690459374056,0.6178824335623706,0.9691577011279846,3.0142605468260995e-05,0.14056286215782166,0.11720038950443268,0.144282728433609,0.1217474415898323,0.10330726206302643,0.12547899782657623,0.1412835568189621,0.11330214887857437,0.13364435732364655
127,0.24751125402297705,0.6280551494172449,0.5271369107428661,0.6039681434021206,0.8738455432766692,0.5835543709784929,0.6039677941945258,0.9702741644355688,2.9424282069744594e-05,0.14019115269184113,0.11725006252527237,0.1440710723400116,0.12181300669908524,0.1031336709856987,0.12554329633712769,0.14067138731479645,0.11309922486543655,0.13354697823524475
128,0.25122144339709646,0.8241252517641595,0.4486494436758484,0.5297473196225835,0.9034832232883526,0.4890505087041091,0.5297470098534225,0.958397340238764,2.87110354217464e-05,0.14058473706245422,0.1175571158528328,0.1446865200996399,0.12213817238807678,0.1031092181801796,0.1259356141090393,0.14082063734531403,0.11342551559209824,0.13300544023513794
129,0.2625007650681904,0.851008269014988,0.4844479221802792,0.5686744894915334,0.8610958064186116,0.5298721261759393,0.5686741502514304,0.9556368709949965,2.8003041507204272e-05,0.1405717432498932,0.11769913136959076,0.14501520991325378,0.12212499976158142,0.10324668139219284,0.1260390281677246,0.14088909327983856,0.11338011175394058,0.13337577879428864
130,0.24664921554115912,0.7916698667398664,0.5065695358148001,0.5855286895876343,0.9109907511914714,0.5297633063700249,0.5855283548653806,0.9611655246005969,2.7300475013022693e-05,0.1410253793001175,0.1175687313079834,0.14532172679901123,0.12221582233905792,0.10359743237495422,0.12615126371383667,0.1409500241279602,0.11399479955434799,0.1334240734577179
131,0.24599705205949407,0.9976389219754198,0.4267161315791006,0.5117709785985006,0.904926835506987,0.44690202286027564,0.5117706683396135,0.9473806659827072,2.660350928697137e-05,0.14073163270950317,0.11785412579774857,0.14515320956707,0.12211183458566666,0.10390299558639526,0.12625890970230103,0.14038732647895813,0.11362415552139282,0.13344687223434448
132,0.24724499491738186,0.9012262527569291,0.44272467420787637,0.5279930129606115,0.9110059902571515,0.45990260748426115,0.527992697925336,0.9515674033861482,2.5912316294914256e-05,0.14099541306495667,0.11825525015592575,0.14548219740390778,0.12251415103673935,0.10375640541315079,0.1265074461698532,0.14061026275157928,0.11365421116352081,0.1335708498954773
133,0.25152160825451747,0.6189508118321386,0.5275627327874384,0.6074751674439044,0.8749345123201219,0.5773277187868756,0.6074748253137081,0.9696010632461376,2.5227066578379644e-05,0.14114545285701752,0.11828765273094177,0.14560025930404663,0.12270712107419968,0.10406839102506638,0.12674804031848907,0.14117030799388885,0.11349669843912125,0.13349482417106628
134,0.24854239008928988,0.6939698253036215,0.48731504703289935,0.5684597775410594,0.8743193622764966,0.5319998879194977,0.5684594440303683,0.9649989095966468,2.454792921248146e-05,0.1410767138004303,0.11833079904317856,0.14557628333568573,0.12235744297504425,0.10445763170719147,0.12703561782836914,0.14136214554309845,0.11358349770307541,0.13378454744815826
135,0.2442059881859533,0.7679663910373543,0.4930227334805769,0.5766725730560107,0.8880088367796686,0.5334489814876349,0.5766722447020582,0.9600024276904846,2.3875071764202583e-05,0.14122191071510315,0.11846556514501572,0.14568807184696198,0.12270534038543701,0.10417788475751877,0.12697111070156097,0.14098697900772095,0.11315639317035675,0.1331133246421814
136,0.24665868372863364,0.8051111928155917,0.4801253344678309,0.5576456135213824,0.936665895049659,0.4962886009253226,0.5576452947476027,0.9587249755859375,2.320866025105018e-05,0.1413617581129074,0.11889650672674179,0.14585135877132416,0.12251833826303482,0.10408424586057663,0.1271486133337021,0.14143680036067963,0.11369914561510086,0.133419468998909
137,0.2433014748385176,0.6421443262880437,0.5358248528541678,0.6193076883483171,0.8417788143157223,0.5994297518559246,0.6193073208238228,0.9672534385423982,2.2548859100093427e-05,0.14185830950737,0.11873850971460342,0.14585666358470917,0.12276263535022736,0.10455003380775452,0.1274019479751587,0.1412927210330963,0.11390463262796402,0.1334817111492157
138,0.24534129892431555,0.8411315980503399,0.4876353114656973,0.5697145681346248,0.8638179370317188,0.5252293890059591,0.5697142277857977,0.9578187063838659,2.1895831107393487e-05,0.1421135514974594,0.11904792487621307,0.14598631858825684,0.12316571921110153,0.10487066954374313,0.12763461470603943,0.14126910269260406,0.11416997760534286,0.13310359418392181
139,0.24605002661516506,0.8751702969579884,0.4616191034140154,0.5471997946579559,0.9356434836517844,0.47645787963018654,0.5471994757762538,0.9510306026158708,2.1249737397836094e-05,0.1422356218099594,0.11917275190353394,0.14636527001857758,0.12320663034915924,0.10473731905221939,0.12775260210037231,0.14115458726882935,0.11373201012611389,0.13322138786315918
140,0.24359419234170918,0.7011215348591965,0.4978937990400246,0.5756319627397868,0.8893898976655839,0.5316624769983249,0.5756316283224369,0.9662310996752107,2.0610737385376373e-05,0.14220193028450012,0.11920792609453201,0.14638416469097137,0.12330125272274017,0.10497015714645386,0.12810732424259186,0.14118032157421112,0.1134646013379097,0.13316647708415985
141,0.25464619009844247,1.2168264957668071,0.34546957587674676,0.42808654519618655,0.944750872923133,0.35380388034463317,0.42808628636118345,0.9336889031228055,1.9978988733705828e-05,0.14246590435504913,0.11934903264045715,0.14640827476978302,0.12343291193246841,0.10535714030265808,0.12796135246753693,0.1408829689025879,0.11356449127197266,0.13307280838489532
142,0.24361327415265674,0.6272211156032058,0.532895549991964,0.6106358089137598,0.8458387986938625,0.5921740210103381,0.6106354495230671,0.970563567086552,1.935464731735119e-05,0.14245447516441345,0.11941049993038177,0.14660118520259857,0.12333153188228607,0.10558716207742691,0.12804317474365234,0.14081254601478577,0.11357760429382324,0.13308361172676086
143,0.23996245541927655,0.6944571173425471,0.5053078212166371,0.5862513058516039,0.8645212601262567,0.5583541165741299,0.5862509624927718,0.964526915818118,1.873786718321476e-05,0.14260253310203552,0.11968817561864853,0.14676080644130707,0.12372048199176788,0.10560569167137146,0.12778809666633606,0.14062154293060303,0.11366592347621918,0.13336385786533356
144,0.24218732090703848,0.7630252233089021,0.49195942510479557,0.5762395558773644,0.9093230589740205,0.523887045407533,0.57623922387335,0.9595402063948385,1.812880051256553e-05,0.14282958209514618,0.11980244517326355,0.1467774212360382,0.12353189289569855,0.10582346469163895,0.12804989516735077,0.14048674702644348,0.11382216960191727,0.133627250790596
145,0.24242243949612158,0.8179054474562741,0.4819183514299156,0.5606433821331974,0.9402253611034221,0.4992556475461338,0.5606430600559336,0.957766586475158,1.752759758349084e-05,0.14294549822807312,0.11969657242298126,0.14688389003276825,0.12338919192552567,0.1058235615491867,0.12799715995788574,0.1407981514930725,0.11377892643213272,0.133814737200737
146,0.24119371604470033,0.7121711162368903,0.49893475313910896,0.5787675823863482,0.9046960047869037,0.530248571063763,0.5787672583795703,0.9637425454814782,1.693440673381743e-05,0.14325128495693207,0.11977928876876831,0.14694330096244812,0.12314390391111374,0.10590539872646332,0.12802332639694214,0.14091095328330994,0.11370155960321426,0.13367512822151184
147,0.2443744745401163,0.6985807570974144,0.505155189235292,0.5798449944349091,0.9166135874817546,0.5218614994322077,0.5798446619786375,0.9654782755991046,1.6349374324511345e-05,0.1435912847518921,0.11997874826192856,0.1471923589706421,0.1230587363243103,0.10593632608652115,0.1279693990945816,0.14060185849666595,0.11400292068719864,0.1336769461631775
148,0.2431757288157112,0.7160864952909812,0.5211156396725797,0.6013281926363043,0.9279319796753064,0.543571018777847,0.6013278485823843,0.9637336302339361,1.577264470356558e-05,0.14374971389770508,0.12003500014543533,0.14722616970539093,0.1234559640288353,0.10592205077409744,0.12801550328731537,0.14065325260162354,0.113904669880867,0.1335892379283905
149,0.23568720742136182,0.8257179677151563,0.4972481003242832,0.5827243024774811,0.8944601647806365,0.5363192463168065,0.5827239651673031,0.9612317031688904,1.52043601703843e-05,0.14375841617584229,0.12008868157863617,0.14743857085704803,0.12341498583555222,0.10593228787183762,0.1278257519006729,0.14037947356700897,0.11392997205257416,0.13389486074447632
150,0.24151412861990845,0.6881655153682392,0.5267973321449791,0.6104208618289033,0.8626377601613514,0.5720304067029179,0.610420516880347,0.9641797355051791,1.4644660940672642e-05,0.14382795989513397,0.12032715976238251,0.14758625626564026,0.12367159128189087,0.10614202916622162,0.12800349295139313,0.14020681381225586,0.11360923945903778,0.13354875147342682
151,0.2358069045373076,0.6746575444350752,0.5062189613648879,0.5882059441379146,0.8364934603400447,0.5691137582747295,0.5882055946927719,0.9657807082272647,1.409368511184058e-05,0.14391277730464935,0.12056850641965866,0.1475522667169571,0.12382558733224869,0.10624692589044571,0.1279723048210144,0.1401159167289734,0.11382845789194107,0.13363678753376007
152,0.24554026882082874,0.7135479742389047,0.5019030435484528,0.5839403585512734,0.8822949326660574,0.5507477741941843,0.5839400269912584,0.9634274257702774,1.3551568628929448e-05,0.14387980103492737,0.12057417631149292,0.14763854444026947,0.12394995242357254,0.10614410042762756,0.128091499209404,0.14003503322601318,0.11364573240280151,0.1333136409521103
153,0.2426706317642201,1.0515609013984042,0.41365020908245403,0.4984793946596942,0.8884028343144442,0.4316900290696649,0.49847909539811885,0.9397029233782479,1.3018445251069524e-05,0.14433641731739044,0.12087620049715042,0.14753854274749756,0.12393730878829956,0.10636164993047714,0.1280166059732437,0.1399795562028885,0.11390934139490128,0.13353082537651062
154,0.23449967090143925,0.7068619758225558,0.5140441833727994,0.5933343137263427,0.9158827409432199,0.5478109916445234,0.5933339782968374,0.9655053642358673,1.2494446518477033e-05,0.14455203711986542,0.12091504037380219,0.14757142961025238,0.12418629229068756,0.10611673444509506,0.1280827671289444,0.1400241255760193,0.11404015123844147,0.13366302847862244
155,0.23835328693080338,0.7680947140403344,0.4776372752067652,0.5606362175296111,0.9298204102375535,0.49103545226523254,0.5606358911065494,0.9618652000855864,1.1979701719998467e-05,0.1446358859539032,0.12111596763134003,0.14776460826396942,0.1241009384393692,0.10623133182525635,0.12807796895503998,0.13996489346027374,0.11394649744033813,0.13373328745365143
156,0.23363217559739177,0.9223451371084941,0.45667578044422696,0.5413339719299446,0.9110665352236341,0.4785537951210849,0.5413336537339392,0.9546213900105337,1.1474337861210555e-05,0.14460758864879608,0.1210617795586586,0.14787380397319794,0.12421753257513046,0.1062212660908699,0.12801630795001984,0.1398291438817978,0.11389696598052979,0.13380591571331024
157,0.23480956941761727,0.936673919293569,0.43730020357122645,0.5189315601180282,0.9104426082691545,0.4497552073581254,0.5189312515836678,0.9529775555214185,1.0978479633083532e-05,0.14476534724235535,0.12104731053113937,0.14773572981357574,0.1243540346622467,0.10651696473360062,0.12817831337451935,0.1397273987531662,0.11381149291992188,0.13364005088806152
158,0.2311168767064662,0.755187401652671,0.492523149236409,0.5712615487299275,0.9202608570791362,0.5107142334131713,0.5712612180695912,0.9609467581416784,1.0492249381215489e-05,0.14475080370903015,0.12111911177635193,0.14786787331104279,0.12416177988052368,0.10666658729314804,0.12816070020198822,0.13963517546653748,0.11390088498592377,0.1337963342666626
159,0.22980270143007003,0.6547715824222966,0.5557989963983703,0.6357565522993783,0.8969024213010006,0.5909537324445787,0.6357561870078944,0.9680222071958392,1.001576707564548e-05,0.14483773708343506,0.12118396162986755,0.14803443849086761,0.12438682466745377,0.10672376304864883,0.12822534143924713,0.13957913219928741,0.11368601024150848,0.13374848663806915
160,0.2391479497753261,0.697060128527411,0.5224688188089387,0.6024291382945797,0.893780819573861,0.559969514138106,0.6024287930888006,0.9649869083018785,9.549150281252641e-06,0.14491520822048187,0.12117964774370193,0.14808528125286102,0.12440308183431625,0.10678435117006302,0.12822744250297546,0.13965058326721191,0.11379551887512207,0.1338769495487213
161,0.2314197833960255,0.8084227009100861,0.5000833880107663,0.5827084077933973,0.8729027386327338,0.5275592999712059,0.5827080628518693,0.9584882071848666,9.092514128748843e-06,0.1449618935585022,0.1211451068520546,0.1480640470981598,0.12445396929979324,0.10684428364038467,0.12824475765228271,0.1394413411617279,0.11388924717903137,0.13382680714130402
162,0.232699472799025,0.6897974342861203,0.5241950713086658,0.6074390960198403,0.8418218795404557,0.5849908111379674,0.6074387448931635,0.9644597085674157,8.645971286271922e-06,0.14498214423656464,0.12126414477825165,0.14814968407154083,0.12433285266160965,0.10698670893907547,0.12844111025333405,0.1395561546087265,0.11392083019018173,0.1339968889951706
